223
466
285 31 301 490 288 288 169 344 63 211 182 448 341 482 385 217 445 469 370 27 496 148 308 160 181 54 296 260 109 80 337 247
115 434 56 180 433 285 189 59 391 143 294 116 414 220 433 288 499 393 420 319 315 346 330 286 14 312 476 337 425 356 137 15
93 140 360 391 159 472 174 180 4 93 446 74 290 337 206 36 73 380 325 498 16 47 383 272 111 193 215 233 175 81 190 160
370 167 398 483 291 306 44 453 27 80 81 387 317 26 346 42 140 227 339 218 249 311 227 213 140 111 387 263 59 177 221 57
146 348 348 304 250 270 342 158 24 113 203 307 29 4 105 155 485 109 393 71 392 131 149 168 62 4 255 383 221 90 67 195
273 361 118 257 287 427 343 413 182 37 204 442 380 22 224 10 236 472 40 442 161 295 220 294 208 364 328 214 149 59 208 11
495 167 88 411 486 317 236 426 354 471 186 46 224 433 55 125 224 302 206 269 41 203 446 159 382 174 114 171 399 87 40 262
325 59 272 262 100 464 398 179 180 373 491 420 331 418 76 121 53 75 132 102 89 309 79 390 389 336 39 91 488 396 322 253
238 387 289 390 297 230 349 474 452 290 330 326 320 166 443 498 322 162 78 226 35 241 227 324 156 408 141 303 29 181 260 38
159 237 232 20 30 189 426 147 40 331 443 438 47 315 305 260 197 237 298 284 489 406 379 459 22 231 466 415 293 334 97 165
310 244 257 78 491 32 231 53 416 461 429 176 366 44 259 331 89 21 127 363 225 225 269 268 313 82 187 191 470 145 199 210
397 174 348 307 27 405 324 332 172 34 169 49 286 348 198 146 130 371 437 337 494 465 309 448 77 171 42 299 340 73 470 180
159 496 336 358 340 201 67 305 363 481 44 159 287 193 330 406 169 417 66 344 360 425 485 379 351 468 270 48 331 344 217 261
186 10 186 159 93 487 110 175 486 393 249 99 116 71 80 40 152 433 404 52 260 395 277 428 379 453 270 20 339 173 449 393
317 68 306 193 79 84 93 426 355 395 320 415 463 85 370 225 23 211
