113
972
283 244 29 327 5 360 88 43 256 433 223 331 402 170 290 440 499 49 459 271 471 22 118 109 462 445 355 455 291 244 139 24
474 39 351 474 144 461 279 289 337 17 92 476 436 162 9 493 107 301 74 386 421 365 421 204 476 40 154 84 289 124 291 428
435 200 347 460 277 170 197 387 379 72 405 353 371 41 257 382 499 178 28 51 224 119 430 39 175 310 394 315 489 305 204 497
397 168 16 325 140 402 231 252 117 183 284 482 193 222 96 349 300 339 195 44 396 317 152 409 127 366 38 43 138 79 195 365
402 325 79 379 200 163 185 55 47 3 483 158 228 185 390 139 53 68 45 96 221 230 286 285 263 209 53 14 46 182 284 48
306 307 402 167 443 198 7 150 212 199 399 44 372 462 287 464 125 293 267 87 351 195 87 72 138 155 138 253 75 33 86 223
142 216 154 248 401 40 185 129 484 127 370 321 254 305 316 101 235 55 70 156 4 486 203 171 431 318 195 412 442 169 226 172
221 418 422 441 334 499 305 70 154 165 309 486 356 103 246 161 91 494 204 496 164 150 377 356 325 252 496 295 401 125 167 193
144 419 403 202 187 59 478 289 103 304 280 93 350 394 282 14 488 373 237 483 363 108 225 409 150 426 355 36 420 435 408 408
210 345 256 72 325 156 124 130 338 79 367 217 405 194 38 230 307 246 299 206 274 260 473 472 446 355 215 279 19 405 496 185
360 459 416 275 305 327 469 44 56 394 128 337 341 182 86 332 314 23 289 331 347 332 205 496 386 170 495 408 221 55 6 51
133 114 262 383 266 286 298 353 295 114 229 192 201 238 396 348 302 354 257 78 177 13 248 54 152 213 472 493 44 60 426 482
374 73 179 160 176 234 402 106 267 248 179 244 50 225 370 357 232 164 35 154 23 415 364 59 12 435 176 332 56 347 410 85
477 380 125 265 90 283 82 170 287 219 491 237 119 409 208 323 95 96 328 337 222 203 15 378 315 453 102 231 304 220 200 3
361 110 106 143 386 361 415 408 33 296 53 410 447 275 96 188 167 101 235 59 135 344 442 251 271 495 328 161 306 199 313 201
301 59 179 181 433 235 317 89 417 345 362 410 153 471 315 303 44 345 69 161 61 123 157 60 94 192 356 73 262 199 215 306
71 295 197 217 96 250 326 276 356 471 331 477 89 285 86 251 148 72 96 162 432 231 318 28 444 184 488 5 249 70 100 418
197 494 288 259 335 254 210 351 252 213 364 431 228 251 86 43 290 16 408 390 113 150 17 141 116 276 148 87 400 235 290 381
396 393 254 282 262 58 294 59 138 397 279 422 188 278 422 388 22 390 369 226 280 112 218 53 377 425 335 385 127 153 448 17
231 135 179 442 419 45 225 444 61 398 416 122 108 416 378 302 353 180 441 364 313 324 220 85 316 72 402 106 417 106 413 31
292 180 273 144 306 276 87 166 361 150 149 294 137 488 440 264 461 348 418 49 70 493 385 403 211 471 31 142 444 336 65 360
444 68 128 75 365 165 425 127 390 432 347 202 251 73 296 324 138 322 213 193 232 39 325 407 451 394 48 207 264 384 143 356
480 450 189 233 487 250 168 298 2 445 397 434 376 48 375 498 235 326 341 358 184 436 33 408 274 204 112 496 220 423 109 254
138 166 425 146 173 281 296 67 290 437 249 404 176 458 350 391 25 24 51 321 402 429 236 9 64 476 440 81 226 234 1 491
220 104 353 466 68 452 333 155 82 448 478 449 141 48 336 185 129 43 191 341 463 333 85 27 203 321 157 372 359 387 120 220
336 47 361 49 1 110 245 40 68 304 116 266 349 228 5 5 357 176 419 62 441 217 356 68 245 37 118 197 46 375 413 53
53 161 189 452 154 71 196 397 417 386 448 69 329 347 74 36 272 289 5 313 333 85 226 180 370 110 322 384 78 471 211 316
352 227 441 112 45 460 52 72 386 64 302 374 197 180 494 220 162 406 72 127 142 331 44 128 284 308 308 370 312 146 399 482
354 14 435 434 338 449 155 106 266 311 261 97 383 201 152 331 28 402 460 407 489 123 254 198 58 124 256 327 305 37 271 456
7 185 479 163 68 199 441 430 292 216 188 280 350 89 391 242 489 395 38 9 301 35 8 135 111 21 473 31 486 405 204 260
147 322 365 257 393 213 217 360 206 43 328 275
